# Shadow of War Game Database Dump
# List: Interface/Menu/MenuSelection/Predicate/Node
# Entry count: 133
# Entry stride: 0x28
# Format: address|name|hex_bytes

000000006664DBA8|UpgradeEquipmentSlotDisabledChallenge|0B0A00000FE1A30160090866000000005857DA6700000000B06560660000000024B2DF4100000000
000000006664DBD0|LegendViewImageNoAudio|0B0A00005CEEDA07100A0866000000009057DA6700000000B06560660000000058B2DF4100000000
000000006664DBF8|DifficultySelect_Launch|0B0A00000A6EA408C00A086600000000D857DA6700000000B06560660000000084B2DF4100000000
000000006664DC20|ReturnToMainMenu|0B0A00002B8CF009700B0866000000001858DA6700000000B0656066000000009CB2DF4100000000
000000006664DC48|Store_PushTo_ContractAsgmt_Cost_UA|0B0A00009DE3CA0AC00A0866000000005858DA6700000000B065606600000000B0B2DF4100000000
000000006664DC70|SlotAugment_Disabled|0B0A00007748990CC00A0866000000009858DA6700000000B065606600000000D4B2DF4100000000
000000006664DC98|LegendViewImagePlayAudio|0B0A00005990A90C100A086600000000D858DA6700000000B065606600000000ECB2DF4100000000
000000006664DCC0|SelectSkin|0B0A00001900C90C100A0866000000002059DA6700000000B06560660000000008B3DF4100000000
000000006664DCE8|SelectEquipmentSlot_DLC4|0B0A00006A4C770D100A0866000000006859DA6700000000B06560660000000014B3DF4100000000
000000006664DD10|SelectEquipmentSlotDisabled_DLC4|0B0A00006E46A90F100A086600000000B059DA6700000000B06560660000000030B3DF4100000000
000000006664DD38|Slider_Toggle|0B0A000081501610200C086600000000F859DA6700000000B06560660000000054B3DF4100000000
000000006664DD60|GameModePurchase|0B0A0000E6B95912700B086600000000405ADA6700000000B0656066000000008CB3DF4100000000
000000006664DD88|PopToHierarchyFromData|0B0A0000D5210914700B086600000000805ADA6700000000B065606600000000A0B3DF4100000000
000000006664DDB0|DailyChallengeCanDismissChallenge|0B0A0000AF02FA14700B086600000000C05ADA6700000000B065606600000000C4B3DF4100000000
000000006664DDD8|AutoConfig|0B0A000009FC5E15100A086600000000005BDA6700000000B065606600000000E8B3DF4100000000
000000006664DE00|DailyChallengeUnpinChallenge|0B0A0000C96A681A100A086600000000485BDA6700000000B065606600000000F4B3DF4100000000
000000006664DE28|SellEquipment|0B0A0000DC29211B700B086600000000905BDA6700000000B06560660000000014B4DF4100000000
000000006664DE50|LPM_Uninstall|0B0A000065078B1B700B086600000000D05BDA6700000000B06560660000000024B4DF4100000000
000000006664DE78|LanguageSelect|0B0A0000B4CA8025100A086600000000105CDA6700000000B06560660000000034B4DF4100000000
000000006664DEA0|SelectNode|0B0A00003ED0AC25100A086600000000585CDA6700000000B06560660000000044B4DF4100000000
000000006664DEC8|OrdersContract_ApplyFromInventory|0B0A000073F88C26100A086600000000A05CDA6700000000B06560660000000050B4DF4100000000
000000006664DEF0|GameModeDeleteAndStartNew|0B0A0000C5145628700B086600000000E85CDA6700000000B06560660000000074B4DF4100000000
000000006664DF18|Store_Purchase_Boost_UA|0B0A0000AFB69B28100A086600000000285DDA6700000000B06560660000000090B4DF4100000000
000000006664DF40|DailyChallengePinChallenge|0B0A000058D92A29100A086600000000705DDA6700000000B065606600000000A8B4DF4100000000
000000006664DF68|UpgradeEquipmentSlot|0B0A000038F4812A700B086600000000B85DDA6700000000B065606600000000C4B4DF4100000000
000000006664DF90|DailyChallengeCannotDismissChallenge|0B0A0000BEAB4D2D700B086600000000F85DDA6700000000B065606600000000DCB4DF4100000000
000000006664DFB8|PushZoneMapFromData|0B0A0000A2D79C30700B086600000000385EDA6700000000B06560660000000004B5DF4100000000
000000006664DFE0|Cycle_Toggle|0B0A000014F1D631D00C086600000000785EDA6700000000B0656066000000001CB5DF4100000000
000000006664E008|Store_PushTo_ContractAsgmt_Available|0B0A0000F129DE35100A086600000000B05EDA6700000000B0656066000000002CB5DF4100000000
000000006664E030|ViewTorvinSkillImage|0B0A000003672839100A086600000000F85EDA6700000000B06560660000000054B5DF4100000000
000000006664E058|DisplayPersonalNetworkInfo|0B0A0000F2B4A139100A086600000000405FDA6700000000B0656066000000006CB5DF4100000000
000000006664E080|WorldMapSelectQuest|0B0A00002CD03F3C700B086600000000885FDA6700000000B06560660000000088B5DF4100000000
000000006664E0A8|DailyChallengeNoChallengeRecordInvalidData|0B0A0000901ECD3C800D086600000000C85FDA6700000000B0656066000000009CB5DF4100000000
000000006664E0D0|ContractAssignment_ApplyWithMirian|0B0A0000E5A35C3DC00A0866000000001060DA6700000000B065606600000000C8B5DF4100000000
000000006664E0F8|LPM_Help|0B0A000086BC673E700B0866000000005060DA6700000000B065606600000000ECB5DF4100000000
000000006664E120|LPM_Install|0B0A00003EABD63E700B0866000000009060DA6700000000B065606600000000F8B5DF4100000000
000000006664E148|ViewSetEquipment|0B0A000029C09F3F100A086600000000D060DA6700000000B06560660000000004B6DF4100000000
000000006664E170|ModifyEquipment|0B0A0000C4BB8541700B0866000000001861DA6700000000B06560660000000018B6DF4100000000
000000006664E198|LegendPlayVideo|0B0A0000C2761350700B0866000000005861DA6700000000B06560660000000028B6DF4100000000
000000006664E1C0|ItemFastTravelToRegion|0B0A0000C0FC1550700B0866000000009861DA6700000000B06560660000000038B6DF4100000000
000000006664E1E8|ViewSetDetail|0B0A00005E55D752100A086600000000D861DA6700000000B06560660000000050B6DF4100000000
000000006664E210|ContractAssignment_ApplyFromInventory|0B0A0000E308CF53C00A0866000000002062DA6700000000B06560660000000060B6DF4100000000
000000006664E238|LockedSkill_SkillCount|0B0A0000253A2654C00A0866000000006062DA6700000000B06560660000000088B6DF4100000000
000000006664E260|SelectEquipmentSlotDisabled|0B0A000024E54054100A086600000000A062DA6700000000B065606600000000A0B6DF4100000000
000000006664E288|ViewSetOverview|0B0A0000D65B5055100A086600000000E862DA6700000000B065606600000000BCB6DF4100000000
000000006664E2B0|EquipmentChallengeUpgradeEquipment|0B0A0000E7999657100A0866000000003063DA6700000000B065606600000000CCB6DF4100000000
000000006664E2D8|ReRollEquipment|0B0A000046161E58700B0866000000007863DA6700000000B065606600000000F0B6DF4100000000
000000006664E300|Back|0B0A0000EF31935C700B086600000000B863DA6700000000B0656066000000000CB7DF4100000000
000000006664E328|ClearTargetQuest|0B0A0000E410115E100A086600000000F863DA6700000000B06560660000000020B7DF4100000000
000000006664E350|DailyChallengeOutOfDate|0B0A0000B9F14960800D0866000000004064DA6700000000B06560660000000034B7DF4100000000
000000006664E378|EquipmentSlotPinChallenge|0B0A0000F2562663700B0866000000008864DA6700000000B0656066000000004CB7DF4100000000
000000006664E3A0|PushHierarchyFromData|0B0A000077380564700B086600000000C864DA6700000000B06560660000000068B7DF4100000000
000000006664E3C8|ViewTorvinSkillImage_WeaponWheel|0B0A00003CCF9565300E0866000000000865DA6700000000B06560660000000080B7DF4100000000
000000006664E3F0|RestoreDefaults_Bindings_Talion|0B0A0000B33D7B69700B0866000000005865DA6700000000B065606600000000B0B7DF4100000000
000000006664E418|UpgradeEquipmentDisabledCost|0B0A000073529469700B0866000000009865DA6700000000B065606600000000D0B7DF4100000000
000000006664E440|DailyChallengeNotFirstParty|0B0A00001FA2E369800D086600000000D865DA6700000000B065606600000000F0B7DF4100000000
000000006664E468|Store_Stash_Unpack_UA|0B0A00004AF5746C100A0866000000002066DA6700000000B0656066000000000CB8DF4100000000
000000006664E490|GameModeStartNew|0B0A000073830B6D700B0866000000006866DA6700000000B06560660000000024B8DF4100000000
000000006664E4B8|LockedSkill_Story|0B0A00000E473771C00A086600000000A866DA6700000000B06560660000000038B8DF4100000000
000000006664E4E0|EquipmentChallengeUnpinChallenge|0B0A0000BCE4D173100A086600000000E866DA6700000000B0656066000000004CB8DF4100000000
000000006664E508|RestoreDefaults_Bindings_Baranor|0B0A000049FDE175700B0866000000003067DA6700000000B06560660000000070B8DF4100000000
000000006664E530|SelectGemSlot|0B0A0000F954F575100A0866000000007067DA6700000000B06560660000000094B8DF4100000000
000000006664E558|SlotEquipment|0B0A0000F8DC3077100A086600000000B867DA6700000000B065606600000000A4B8DF4100000000
000000006664E580|Store_Selection_Boosts|0B0A000087A94178100A0866000000000068DA6700000000B065606600000000B4B8DF4100000000
000000006664E5A8|PlayCreditsVideo|0B0A00004DFA5E78100A0866000000004868DA6700000000B065606600000000CCB8DF4100000000
000000006664E5D0|Store_Selection_Stash|0B0A000006992F7A100A0866000000009068DA6700000000B065606600000000E0B8DF4100000000
000000006664E5F8|UnlockGemSlotDisabled|0B0A00005D5D157B100A086600000000D868DA6700000000B065606600000000F8B8DF4100000000
000000006664E620|LockedSkill_ExternalSkill|0B0A00009F2ABA7CC00A0866000000002069DA6700000000B06560660000000010B9DF4100000000
000000006664E648|UnselectSkin|0B0A0000DAA7887D100A0866000000006069DA6700000000B0656066000000002CB9DF4100000000
000000006664E670|DailyChallengeNotAgora|0B0A00004722DF80800D086600000000A869DA6700000000B0656066000000003CB9DF4100000000
000000006664E698|SelectEquipmentSlot|0B0A00000846B683100A086600000000F069DA6700000000B06560660000000054B9DF4100000000
000000006664E6C0|ViewTorvinItemQuestHint|0B0A0000FDDAC984100A086600000000386ADA6700000000B06560660000000068B9DF4100000000
000000006664E6E8|PopToWorldMapFromData|0B0A00008A6CB685700B086600000000806ADA6700000000B06560660000000080B9DF4100000000
000000006664E710|TargetItem|0B0A00001C364186100A086600000000C06ADA6700000000B06560660000000098B9DF4100000000
000000006664E738|PopToZoneMapFromData|0B0A0000208F4888700B086600000000086BDA6700000000B065606600000000A4B9DF4100000000
000000006664E760|SocketGem|0B0A0000B48F9488100A086600000000486BDA6700000000B065606600000000BCB9DF4100000000
000000006664E788|Store_Garrison_Assignment|0B0A0000EBEB518A100A086600000000906BDA6700000000B065606600000000C8B9DF4100000000
000000006664E7B0|LaunchBenchmark|0B0A00003ADD468C100A086600000000D86BDA6700000000B065606600000000E4B9DF4100000000
000000006664E7D8|SellEquipment_Coin|0B0A00009B5CD68F700B086600000000206CDA6700000000B065606600000000F4B9DF4100000000
000000006664E800|GameModeLoad|0B0A00007B559391700B086600000000606CDA6700000000B06560660000000008BADF4100000000
000000006664E828|DailyChallengeUnderageAccount|0B0A0000A4896494800D086600000000A06CDA6700000000B06560660000000018BADF4100000000
000000006664E850|ActivateSkillAugment|0B0A00009B03FE94100A086600000000E86CDA6700000000B06560660000000038BADF4100000000
000000006664E878|UpgradeEquipment|0B0A0000BA859598700B086600000000306DDA6700000000B06560660000000050BADF4100000000
000000006664E8A0|LegendPlayFullMemory|0B0A0000218A949A700B086600000000706DDA6700000000B06560660000000064BADF4100000000
000000006664E8C8|RestoreDefaults|0B0A0000A0BCE99C700B086600000000B06DDA6700000000B0656066000000007CBADF4100000000
000000006664E8F0|LockedSkill_Currency|0B0A0000C89E2BA1C00A086600000000F06DDA6700000000B0656066000000008CBADF4100000000
000000006664E918|DailyChallengeEULAPending|0B0A0000A05E5BA3800D086600000000306EDA6700000000B065606600000000A4BADF4100000000
000000006664E940|RemoveGemFromSlot|0B0A00007B7EA6A4700B086600000000786EDA6700000000B065606600000000C0BADF4100000000
000000006664E968|DLCPurchase|0B0A0000D45513A7700B086600000000B86EDA6700000000B065606600000000D4BADF4100000000
000000006664E990|Store_PushTo_ContractAsgmt_Mode_UA|0B0A00002F34C7A9100A086600000000F86EDA6700000000B065606600000000E0BADF4100000000
