# Shadow of War Game Database Dump
# List: Combat/AttackPredicates/PredicateBehaviorStateTargetExcluded
# Entry count: 27
# Entry stride: 0x28
# Format: address|name|hex_bytes

000000006673EBD8|InGrab|010A0000F93F5310507F086600000000E8723F68000000007094606600000000CC0DE74100000000
000000006673EC00|Mounting_Exclude|010A0000BDE9EF10507F086600000000F0723F68000000007094606600000000D40DE74100000000
000000006673EC28|DisableMountAttacks|010A00001A93A325507F086600000000F8723F68000000007094606600000000B889E14100000000
000000006673EC50|Not_OnTheGround|010A0000EEE2A127507F08660000000000733F68000000007094606600000000CC89E14100000000
000000006673EC78|Sprinting_Grabbing_Grabbed|010A0000B910672E507F08660000000008733F68000000007094606600000000E80DE74100000000
000000006673ECA0|SlayerSync_And_DismountRiderExclude|010A0000373A113B507F08660000000010733F68000000007094606600000000040EE74100000000
000000006673ECC8|WraithDash_TargetExclude|010A0000B487693D507F08660000000018733F68000000007094606600000000280EE74100000000
000000006673ECF0|Sliding|010A00005E078847507F08660000000020733F68000000007094606600000000440EE74100000000
000000006673ED18|HangDangleSidleMountedRailsSprint|010A00000933BD4D507F08660000000028733F680000000070946066000000004C0EE74100000000
000000006673ED40|AI_OffMesh_Movement|010A0000EF982A52507F08660000000030733F68000000007094606600000000008AE14100000000
000000006673ED68|Falling|010A00005F3CA452507F08660000000038733F6800000000709460660000000018D3E44100000000
000000006673ED90|GrabbingAI|010A0000CC8CBF59507F08660000000040733F68000000007094606600000000700EE74100000000
000000006673EDB8|Grabbed|010A0000FDAE305C507F08660000000048733F680000000070946066000000007C0EE74100000000
000000006673EDE0|Everything_But_Jumping|010A0000040F5B7C507F08660000000050733F68000000007094606600000000840EE74100000000
000000006673EE08|Mounted|010A0000D80F6C7F507F08660000000058733F680000000070946066000000009C0EE74100000000
000000006673EE30|AmbushTackle_Exclude|010A00004EE3B38C507F08660000000060733F68000000007094606600000000A40EE74100000000
000000006673EE58|Warg_RunningOrOffNavMesh|010A0000F4190D8F507F08660000000068733F68000000007094606600000000BC0EE74100000000
000000006673EE80|MountedSprint|010A0000AA8A4B90507F08660000000070733F68000000007094606600000000D80EE74100000000
000000006673EEA8|MountedAll_DisableSyncActions|010A0000CFD4D690507F08660000000078733F68000000007094606600000000E80EE74100000000
000000006673EED0|DontAllowGrabbing|010A0000244A4192507F08660000000080733F68000000007094606600000000080FE74100000000
000000006673EEF8|HangDangleSidleMountedRailsSprintGrab|010A000025DCDE94507F08660000000088733F680000000070946066000000001C0FE74100000000
000000006673EF20|FleeingOrGrab|010A00006BAAFC9E507F08660000000090733F68000000007094606600000000440FE74100000000
000000006673EF48|FleeingOrGrabOrMounted|010A0000429FB6A0507F08660000000098733F68000000007094606600000000540FE74100000000
000000006673EF70|LedgeHanging|010A00006F4DE4A1507F086600000000A0733F680000000070946066000000006C0FE74100000000
000000006673EF98|LitharielOnGround|010A00004C996FB0507F086600000000A8733F680000000070946066000000007C0FE74100000000
000000006673EFC0|GrabbedOrOffNavmesh|010A0000292D9CB4507F086600000000B0733F68000000007094606600000000900FE74100000000
000000006673EFE8|Not_OnTheGround_NotSprinting|010A00001549C9D6507F086600000000B8733F68000000007094606600000000A40FE74100000000
