# Shadow of War Game Database Dump
# List: Presentation/Predicates/Types/CameraList
# Entry count: 262
# Entry stride: 0x28
# Format: address|name|hex_bytes

00000000666483F8|ChargeTackle_Olog_CL|010A000016B1A5007005086600000000A8C0D9670000000048636066000000009871DF4100000000
0000000066648420|MountedGraug_Warg_Countered_CL|010A00008591E7007005086600000000B0C0D967000000004863606600000000B071DF4100000000
0000000066648448|PS_Chase_C1OnTheLeft_CL|010A000012EA8B028005086600000000B8C0D967000000004863606600000000D071DF4100000000
0000000066648470|PreDeath_Savior_CL|010A0000DEC90D03800508660000000018C1D967000000004863606600000000E871DF4100000000
0000000066648498|Dom_Release_Despawn_Follower_Command_CL|010A0000AD0FC105700508660000000078C1D967000000004863606600000000FC71DF4100000000
00000000666484C0|Kill_LookAtHead_Olog_Low_R_CL|010A0000DC3A1406700508660000000080C1D9670000000048636066000000002472DF4100000000
00000000666484E8|Kill_LookAtHead_Olog_CL|010A00001EC72409700508660000000088C1D9670000000048636066000000004472DF4100000000
0000000066648510|Dom_Release_Despawn_ShameShun_CL|010A0000C459480A900508660000000090C1D9670000000048636066000000005C72DF4100000000
0000000066648538|PS_Chase_C1OnTheRight_CL|010A00004997EB0AA005086600000000A0C1D9670000000048636066000000008072DF4100000000
0000000066648560|ShadowStrike_Dash_Olog_RunUp_CL|010A0000BADE6E0BB005086600000000D0C1D9670000000048636066000000009C72DF4100000000
0000000066648588|ShadowStrike_Dash_B_Olog_CL|010A000066C7AC0F7005086600000000E8C1D967000000004863606600000000BC72DF4100000000
00000000666485B0|Olog_DisMount_CL|010A0000B33D11107005086600000000F0C1D967000000004863606600000000D872DF4100000000
00000000666485D8|PreDeath_Minigame_Caragor_CL|010A0000629B80109005086600000000F8C1D967000000004863606600000000EC72DF4100000000
0000000066648600|All_Olo_Trait_Standing_Loops_CL|010A000079448310900508660000000008C2D9670000000048636066000000000C73DF4100000000
0000000066648628|Instakill_Standing_CB_CL|010A00005B4B3D11700508660000000018C2D9670000000048636066000000002C73DF4100000000
0000000066648650|AOE_Ground_CL|010A000071564711900508660000000020C2D9670000000048636066000000004873DF4100000000
0000000066648678|ShadowStrike_Dash_CL|010A0000A1B1B112C00508660000000030C2D9670000000048636066000000005873DF4100000000
00000000666486A0|PS_Rescue_CL|010A0000A93DDB12B00508660000000068C2D9670000000048636066000000007073DF4100000000
00000000666486C8|Kill_2Element_CL|010A0000C079F712D00508660000000080C2D9670000000048636066000000008073DF4100000000
00000000666486F0|PreDeath_Lose_Melee_CL|010A00004FC62214D005086600000000F8C2D9670000000048636066000000009473DF4100000000
0000000066648718|PS_TrialByOrdeal_Graug_R_CL|010A0000E83F5C14E00508660000000070C3D967000000004863606600000000AC73DF4100000000
0000000066648740|SyncAction_StandingToGround_CL|010A00008CE54F16900508660000000090C3D967000000004863606600000000C873DF4100000000
0000000066648768|LastWords_Finish_Lose_Olog_L_CL|010A00004BC677169005086600000000A0C3D967000000004863606600000000E873DF4100000000
0000000066648790|Dom_Enter_StlthHOG_B_CL|010A00000037D5177005086600000000B0C3D9670000000048636066000000000874DF4100000000
00000000666487B8|Instakill_Warg_JumpOff_CL|010A0000B89A61189005086600000000B8C3D9670000000048636066000000002074DF4100000000
00000000666487E0|Maul_BeastSlayer_CL|010A00007D57D1187005086600000000C8C3D9670000000048636066000000003C74DF4100000000
0000000066648808|Kill_Sync_Decap_CL|010A000069E4E518F005086600000000D0C3D9670000000048636066000000005074DF4100000000
0000000066648830|Quest_SpawnCondition_CL|010A000043BB0919000608660000000008C5D9670000000048636066000000006474DF4100000000
0000000066648858|AOE_Curse_CL|010A0000E45A7919700508660000000030C5D9670000000048636066000000007C74DF4100000000
0000000066648880|SyncAction_Standing_Might_2_CL|010A00001EC9B519B00508660000000038C5D9670000000048636066000000008C74DF4100000000
00000000666488A8|Instakill_Graug_Stealth_RightL_CL|010A0000E9DAC71A700508660000000050C5D967000000004863606600000000AC74DF4100000000
00000000666488D0|ShadowPull_Kill_F_CL|010A000038D4F91C900508660000000058C5D967000000004863606600000000D074DF4100000000
00000000666488F8|RTP_OTS_Offset_R_Cut_CL|010A0000FC1D5F1D700508660000000068C5D967000000004863606600000000E874DF4100000000
0000000066648920|PreDeath_Minigame_Infinite_CL|010A000043972E1FA00508660000000070C5D9670000000048636066000000000075DF4100000000
0000000066648948|Kill_Sync_OlogVsOrc_Ground_CL|010A0000FD9F5C1FB005086600000000A0C5D9670000000048636066000000002075DF4100000000
0000000066648970|Kill_Ledge_CL|010A0000B651A81FB005086600000000B8C5D9670000000048636066000000004075DF4100000000
0000000066648998|ShadowPull_Syncaction_Olog_F_CL|010A00003E4732207005086600000000D0C5D9670000000048636066000000005075DF4100000000
00000000666489C0|Instakill_Groundkill_CL|010A0000CD455C229005086600000000D8C5D9670000000048636066000000007075DF4100000000
00000000666489E8|Kill_Decap_Orbit_CL|010A000022587C23F005086600000000E8C5D9670000000048636066000000008875DF4100000000
0000000066648A10|SideMission_Sword_CL|010A00002B1B1A24700508660000000020C7D9670000000048636066000000009C75DF4100000000
0000000066648A38|PreDeath_Minigame_Werewyrm_Takedown_CL|010A000006584E24700508660000000028C7D967000000004863606600000000B475DF4100000000
0000000066648A60|SyncAction_Olog_BrutalKill_CL|010A00009B355224B00508660000000030C7D967000000004863606600000000DC75DF4100000000
0000000066648A88|Instakill_Warg_Groundkill_CL|010A0000D0C25424900508660000000048C7D967000000004863606600000000FC75DF4100000000
0000000066648AB0|Graugapult_Mount_CL|010A0000C6AF5824E00508660000000058C7D9670000000048636066000000001C76DF4100000000
