# Shadow of War Game Database Dump
# List: Combat/CancelCondition
# Entry count: 259
# Entry stride: 0x28
# Format: address|name|hex_bytes

0000000066816C50|PC_Flurry_GetYouThere|0C0A00003A3E0B0080C51066000000000856846800000000A0BB606600000000F055EA4100000000
0000000066816C78|BIP_Tribe_Machine_Harpoon_Missed|0C0A00004E73FE0080C51066000000005856846800000000A0BB6066000000000856EA4100000000
0000000066816CA0|AI_Talion_StealthDash|0C0A000016EF550280C5106600000000A856846800000000A0BB6066000000002C56EA4100000000
0000000066816CC8|AI_Bip_Recoil_IntoWall_Stun_B|0C0A000021D6220380C5106600000000F856846800000000A0BB6066000000004456EA4100000000
0000000066816CF0|AI_Bip_Recoil_IntoWall_Stun_F|0C0A000025D6220380C51066000000004857846800000000A0BB6066000000006456EA4100000000
0000000066816D18|AI_Warg_SkidAttack_Attempt|0C0A00008B405D0380C51066000000009857846800000000A0BB6066000000008456EA4100000000
0000000066816D40|AI_Caragor_MultiAttack|0C0A000062B4800380C5106600000000E857846800000000A0BB606600000000A056EA4100000000
0000000066816D68|AI_Bip_Recoil_Mounted_Exp_Out_L_Down|0C0A00000CA3F60380C51066000000003858846800000000A0BB606600000000B856EA4100000000
0000000066816D90|AI_Warg_StartGraugJumpSync|0C0A000078C0660480C51066000000008858846800000000A0BB606600000000E056EA4100000000
0000000066816DB8|AI_Warg_Infight_WargWin_Exit|0C0A0000036D330680C5106600000000D858846800000000A0BB606600000000FC56EA4100000000
0000000066816DE0|OlogHai_PickupPunch_Attempt|0C0A0000A6DC650680C51066000000002859846800000000A0BB6066000000001C57EA4100000000
0000000066816E08|AI_Bip_Rider_JumpAttack_Knockdown_Fall|0C0A00000C7CD20680C51066000000007859846800000000A0BB6066000000003857EA4100000000
0000000066816E30|AI_Bip_Sauron_Fair_CancelAndAttack|0C0A0000E45EC30780C5106600000000C859846800000000A0BB6066000000006057EA4100000000
0000000066816E58|PC_Stun_Held_Loop|0C0A0000F4CF0E0880C5106600000000185A846800000000A0BB6066000000008457EA4100000000
0000000066816E80|AI_Talion_StealthDash_Wall|0C0A0000F248180880C5106600000000685A846800000000A0BB6066000000009857EA4100000000
0000000066816EA8|BIP_TribeAtk_Mystic_Teleport_PCInLastWords|0C0A00005849750880C5106600000000B85A846800000000A0BB606600000000B457EA4100000000
0000000066816ED0|Orc_GrabBite|0C0A0000FA816E0C80C5106600000000085B846800000000A0BB606600000000E057EA4100000000
0000000066816EF8|AI_Talion_Shadowstrike_CancelFail_2|0C0A000074EBD10D80C5106600000000585B846800000000A0BB606600000000F057EA4100000000
0000000066816F20|OlogHai_Rage_LinkAttacks_LeftRightBack|0C0A0000215BFC0E80C5106600000000A85B846800000000A0BB6066000000001458EA4100000000
0000000066816F48|AI_BH_BodySlam_Attempt|0C0A000000FEFA0F80C5106600000000F85B846800000000A0BB6066000000003C58EA4100000000
0000000066816F70|PC_FellBeast_DiveLand|0C0A0000C84B4E1080C5106600000000485C846800000000A0BB6066000000005458EA4100000000
0000000066816F98|AI_Bip_Recoil_Mounted_Exp_Out_B_Down|0C0A000066F85F1080C5106600000000985C846800000000A0BB6066000000006C58EA4100000000
0000000066816FC0|BIP_Tribe_Machine_InPreDeath|0C0A00004223781080C5106600000000E85C846800000000A0BB6066000000009458EA4100000000
0000000066816FE8|DLC_Warg_Stealth_LedgeTakedownCancel|0C0A000085D2381280C5106600000000385D846800000000A0BB606600000000B458EA4100000000
0000000066817010|AI_TrlCave_Charge|0C0A00000D42101480C5106600000000885D846800000000A0BB606600000000DC58EA4100000000
0000000066817038|BIP_MultiAttack_TargetInPCPreDeath|0C0A00005CA3471480C5106600000000D85D846800000000A0BB606600000000F058EA4100000000
0000000066817060|Ambush_Tackle_GetYouThere_BailOnPCMount|0C0A0000EC8F821580C5106600000000285E846800000000A0BB6066000000001459EA4100000000
0000000066817088|AI_Bip_Recoil_Dismount_Betrayal|0C0A000066EA0D1680C5106600000000785E846800000000A0BB6066000000003C59EA4100000000
