# Shadow of War Game Database Dump
# List: Combat/Actions/AudioKey
# Entry count: 187
# Entry stride: 0x28
# Format: address|name|hex_bytes

0000000066645310|d4_baranor_shieldcharge_fire|010A0000999A6600200108660000000028ACD96700000000D85F6066000000008058DF4100000000
0000000066645338|dom_follower_heal|010A00007C9EC701200108660000000030ACD96700000000D85F606600000000A058DF4100000000
0000000066645360|GeneralCombatKey_ShadowStep|010A0000D731CC02200108660000000038ACD96700000000D85F606600000000B458DF4100000000
0000000066645388|d4_cbt_stealth_chain_mark|010A00000914B104200108660000000040ACD96700000000D85F606600000000D058DF4100000000
00000000666453B0|dx_cbt_ReactShatter|010A0000355D3F05200108660000000048ACD96700000000D85F606600000000EC58DF4100000000
00000000666453D8|PlayerStealthKillBrand|010A00001F647205200108660000000050ACD96700000000D85F6066000000000059DF4100000000
0000000066645400|GeneralCombatKey_OnFire|010A0000B0FCA005200108660000000058ACD96700000000D85F6066000000001859DF4100000000
0000000066645428|dx_cbt_fa_WarUpGrond|010A00006FEC0C06200108660000000060ACD96700000000D85F6066000000003059DF4100000000
0000000066645450|char_troll_vx_roar_xtrashrt|010A0000632F0D07200108660000000068ACD96700000000D85F6066000000004859DF4100000000
0000000066645478|d3_cbt_blade_heal_complete|010A0000B4D74C0A200108660000000070ACD96700000000D85F6066000000006459DF4100000000
00000000666454A0|mus_cam_dominate_kill|010A00005FF3AF0B200108660000000078ACD96700000000D85F6066000000008059DF4100000000
00000000666454C8|wra_decimate_grunt_charge_stp|010A0000B56FB40B200108660000000080ACD96700000000D85F6066000000009859DF4100000000
00000000666454F0|dom_purify_totem_stp|010A0000FF7DC60C200108660000000088ACD96700000000D85F606600000000B859DF4100000000
0000000066645518|dx_cbt_ReactFrozen_Delay_WithVar|010A0000A486FA0F200108660000000090ACD96700000000D85F606600000000D059DF4100000000
0000000066645540|Predeath_03_Win|010A0000C6538D11200108660000000098ACD96700000000D85F606600000000F459DF4100000000
0000000066645568|dx_cbt_ReactLightFill|010A0000C50484122001086600000000A0ACD96700000000D85F606600000000045ADF4100000000
0000000066645590|dx_n_cbt_AbilityAgility|010A0000B6CB91122001086600000000A8ACD96700000000D85F6066000000001C5ADF4100000000
00000000666455B8|dx_cbt_fa_WarUpSpoutPoison|010A000086B9D4122001086600000000B0ACD96700000000D85F606600000000345ADF4100000000
00000000666455E0|dom_follower_heal_out|010A00007CF81C182001086600000000B8ACD96700000000D85F606600000000505ADF4100000000
0000000066645608|mus_sti_shadowstrike_firepit_01|010A0000D552E4182001086600000000C0ACD96700000000D85F606600000000685ADF4100000000
0000000066645630|mus_sti_shadowstrike_firepit_02|010A0000D652E4182001086600000000C8ACD96700000000D85F606600000000885ADF4100000000
0000000066645658|d4_baranor_heal_main|010A00007986EB192001086600000000D0ACD96700000000D85F606600000000A85ADF4100000000
0000000066645680|dx_cbt_ReactFrozen_Delay|010A000099C87F1A2001086600000000D8ACD96700000000D85F606600000000C05ADF4100000000
00000000666456A8|dx_m_cbt_SupportBanner|010A0000DFF1971B2001086600000000E0ACD96700000000D85F606600000000DC5ADF4100000000
00000000666456D0|Predeath_02_WinStartReticalAgain|010A00003768F51B2001086600000000E8ACD96700000000D85F606600000000F45ADF4100000000
00000000666456F8|wra_decimate_grunt_charge|010A00000C0BA4212001086600000000F0ACD96700000000D85F606600000000185BDF4100000000
0000000066645720|char_drake_vx_taunt|010A00002BBC86242001086600000000F8ACD96700000000D85F606600000000345BDF4100000000
0000000066645748|GeneralCombatKey_DeathFromAbove|010A0000B225CB25200108660000000000ADD96700000000D85F606600000000485BDF4100000000
0000000066645770|dx_Fi01_220g_SauronWarFormCbt|010A000055421027200108660000000008ADD96700000000D85F606600000000685BDF4100000000
0000000066645798|dx_n_cbt_MeatshieldHit_GROUP|010A00007DF56627200108660000000010ADD96700000000D85F606600000000885BDF4100000000
00000000666457C0|cbt_orc_upgrade_terror_chain_3d_stp|010A0000BD66EB2A200108660000000018ADD96700000000D85F606600000000A85BDF4100000000
00000000666457E8|vx_PainDecap_All|010A00006A3D2C2C200108660000000020ADD96700000000D85F606600000000CC5BDF4100000000
