# Shadow of War Game Database Dump
# List: Combat/Hint
# Entry count: 352
# Entry stride: 0x28
# Format: address|name|hex_bytes

00000000666891A8|Cursed_WrathUnlocked|040A0000A1DF7100F0810866000000009098E16700000000687D606600000000488DE14100000000
00000000666891D0|Pin|040A00006D51CE00F081086600000000B098E16700000000687D606600000000608DE14100000000
00000000666891F8|BaitGhul|040A0000EA579C01F081086600000000D098E16700000000687D606600000000648DE14100000000
0000000066689220|Curse_DoT_DR|040A0000FF9E1702F081086600000000F098E16700000000687D606600000000708DE14100000000
0000000066689248|GP_BanishSauron|040A000026014302F0810866000000001099E16700000000687D606600000000808DE14100000000
0000000066689270|Carnan_01_Ranged_vs_Drake|040A0000B58F6602F0810866000000003099E16700000000687D606600000000908DE14100000000
0000000066689298|GP_Blade1_StealthBrandArchers|040A00004764EC04F0810866000000005099E16700000000687D606600000000AC8DE14100000000
00000000666892C0|D3IN_DaggerThrow|040A000095C26D07F0810866000000007099E16700000000687D606600000000CC8DE14100000000
00000000666892E8|ProspectorUnlocked|040A000042E37C08F0810866000000009099E16700000000687D606600000000E08DE14100000000
0000000066689310|GroundBrand|040A0000B8B98608F081086600000000B099E16700000000687D606600000000F48DE14100000000
0000000066689338|SummonBodyguard|040A00000AA06A09F081086600000000D099E16700000000687D606600000000008EE14100000000
0000000066689360|TribeFights_Outlaw_Unlocked|040A000010BA0F0AF081086600000000F099E16700000000687D606600000000108EE14100000000
0000000066689388|Challenges_Unlocked|040A0000799F910AF081086600000000109AE16700000000687D6066000000002C8EE14100000000
00000000666893B0|Movement_Slide|040A0000BA1E400CF081086600000000309AE16700000000687D606600000000408EE14100000000
00000000666893D8|HuntingMissionIntro|040A00006FA03B0DF081086600000000509AE16700000000687D606600000000508EE14100000000
0000000066689400|Carnan_03_SpeedBoost|040A000030ECF00DF081086600000000709AE16700000000687D606600000000648EE14100000000
0000000066689428|GP_Intro_DFA|040A00005027230EF081086600000000909AE16700000000687D6066000000007C8EE14100000000
0000000066689450|GP_Finale_UseRaiseDead|040A00004B1CA50EF081086600000000B09AE16700000000687D6066000000008C8EE14100000000
0000000066689478|LegendaryGear|040A00007A94720FF081086600000000D09AE16700000000687D606600000000A48EE14100000000
00000000666894A0|Carnan_01_DominatePrisoner|040A0000899D850FF081086600000000F09AE16700000000687D606600000000B48EE14100000000
00000000666894C8|HuntingLoop_ID|040A00004E491D10F081086600000000109BE16700000000687D606600000000D08EE14100000000
00000000666894F0|MultiCounter_FR|040A0000371F6010F081086600000000309BE16700000000687D606600000000E08EE14100000000
0000000066689518|BetrayalMissions|040A0000038A2E13F081086600000000509BE16700000000687D606600000000F08EE14100000000
0000000066689540|GraugMounted_RangedIce|040A0000EEFF9D16F081086600000000709BE16700000000687D606600000000048FE14100000000
